layer,example_id,baseline_mc_entropy,baseline_conf_signal,baseline_mc_logit_gap,baseline_mc_max_prob,scoring_mode_mc,scoring_mode_conf,intervention_type,direction,alpha,post_mc_entropy,post_conf_signal,post_mc_logit_gap,post_mc_max_prob,delta_mc_entropy,delta_conf_signal,delta_mc_logit_gap,delta_mc_max_prob,fit_r2_mc_entropy,fit_r2_conf,fit_r2_mc_gap,fit_r2_mc_max_prob
0,1,0.7133802175521851,0.7150785326957702,0.453125,0.606442391872406,single_token,single_token,steering,confidence,3.0,0.7394790649414062,0.7536794051527976,0.1015625,0.5207532644271851,0.02609884738922119,0.03860087245702748,-0.3515625,-0.08568912744522095,0.36572590759778156,0.7608069479001743,0.00033148087311958324,0.6065906878133634
0,1,0.7133802175521851,0.7150785326957702,0.453125,0.606442391872406,single_token,single_token,steering,random,-3.0,0.7445778250694275,0.7239584624767303,0.1796875,0.5385071039199829,0.03119760751724243,0.008879929780960194,-0.2734375,-0.0679352879524231,0.6182628417932831,0.9849684028431877,0.08009823268331033,0.7497468038874735
0,1,0.7133802175521851,0.7150785326957702,0.453125,0.606442391872406,single_token,single_token,steering,random,-2.0,0.7155563831329346,0.7115617774426937,0.28125,0.5667468011379242,0.0021761655807495117,-0.0035167552530764867,-0.171875,-0.03969559073448181,0.6182628417932831,0.9849684028431877,0.08009823268331033,0.7497468038874735
0,1,0.7133802175521851,0.7150785326957702,0.453125,0.606442391872406,single_token,single_token,steering,random,2.0,0.7241266071796417,0.6846280932426453,0.19921875,0.5453561246395111,0.010746389627456665,-0.030450439453124867,-0.25390625,-0.0610862672328949,0.6182628417932831,0.9849684028431877,0.08009823268331033,0.7497468038874735
0,1,0.7133802175521851,0.7150785326957702,0.453125,0.606442391872406,single_token,single_token,steering,random,3.0,0.7214089334011078,0.6809359140694141,0.2109375,0.5492375791072845,0.00802871584892273,-0.034142618626356036,-0.2421875,-0.05720481276512146,0.6182628417932831,0.9849684028431877,0.08009823268331033,0.7497468038874735
0,2,1.1332931518554688,0.41873779296875,0.0078125,0.3724466562271118,single_token,single_token,steering,entropy,-3.0,1.0275639295578003,0.4529617309570313,0.5,0.5256925821304321,-0.10572922229766846,0.03422393798828127,0.4921875,0.1532459259033203,0.4973767426505232,0.3677492558709094,0.4183039128182252,0.5483057134893365
0,2,1.1332931518554688,0.41873779296875,0.0078125,0.3724466562271118,single_token,single_token,steering,entropy,-2.0,1.0902059078216553,0.44477043151855467,0.1328125,0.4265719950199127,-0.04308724403381348,0.026032638549804643,0.125,0.0541253387928009,0.4973767426505232,0.3677492558709094,0.4183039128182252,0.5483057134893365
0,2,1.1332931518554688,0.41873779296875,0.0078125,0.3724466562271118,single_token,single_token,steering,entropy,2.0,1.0657414197921753,0.39590682983398434,0.53125,0.5117886066436768,-0.06755173206329346,-0.02283096313476568,0.5234375,0.13934195041656494,0.4973767426505232,0.3677492558709094,0.4183039128182252,0.5483057134893365
0,2,1.1332931518554688,0.41873779296875,0.0078125,0.3724466562271118,single_token,single_token,steering,entropy,3.0,1.1343883275985718,0.46670341491699213,0.6953125,0.4912598729133606,0.0010951757431030273,0.04796562194824211,0.6875,0.11881321668624878,0.4973767426505232,0.3677492558709094,0.4183039128182252,0.5483057134893365
0,2,1.1332931518554688,0.41873779296875,0.0078125,0.3724466562271118,single_token,single_token,steering,confidence,-3.0,1.0151138305664062,0.4510629653930664,0.7578125,0.5612325072288513,-0.1181793212890625,0.03232517242431637,0.75,0.1887858510017395,0.36572590759778156,0.7608069479001743,0.00033148087311958324,0.6065906878133634
0,2,1.1332931518554688,0.41873779296875,0.0078125,0.3724466562271118,single_token,single_token,steering,confidence,-2.0,1.1193275451660156,0.421295166015625,0.265625,0.43329229950904846,-0.013965606689453125,0.002557373046874978,0.2578125,0.060845643281936646,0.36572590759778156,0.7608069479001743,0.00033148087311958324,0.6065906878133634
